262418924983943168	Pit Bull fans celebrate 1st annual Awareness Day: Animal lovers of all kinds gathered at the Buddy Holly Recreation... http://t.co/RcTfg8zN	1
263485360204562432	@Tap_Onya Shit dude good question.  I'll get back to you tomorrow when we go over the Wiki with @FaggotNickCarson	0
263720236740657152	Downton Abbey tops TV poll | Showbiz | http://t.co/69J61pX0 - Home of the Daily and Sunday Express http://t.co/aqm4nWBq	0
260932836150894592	@RepPaulRyan2012 I married a former Miss. Colorado, 2nd runner-up Miss America, she could not be more excited to see her state flip right!	1
264234445480022016	Tomorrow night: Practice with the @MizzouHoops team, black vs gold baseball game, & a Mizzou vs SC volleyball game. #OneMizzou	0
264193190326845440	@ColinBarushok wanna come with me and Tom to Milwaukee on Saturday to see Obama and Katy perry	0
262618347802329088	Q2 3:08. Trent Richardson rushed right to the San Diego 40 for 11 yards. 1st & 10.	0
264077315284271104	we still have to work the WVU game on saturday:/ thats going to be brutal.	-1
264031277454327810	Peso rises over Moody's credit rating upgrade for Philippines ...: The peso inched up on Tuesday following the m... http://t.co/QzXTlMH3	1
259831926347689984	I know it is only October 20, but #Kstate can probably start booking travel to at least the Fiesta Bowl.	1
263995802094010368	It's Howard Webb. Bookies aren't giving odds on that. @Zembaness What are the odds that Man U will get a penalty on Saturday? #RefereeUnited	-1
264259080569372672	Flight from Vancouver to Montreal. View right window.  Fling high above the clouds into the sun. http://t.co/FOQdRvaR	0
262770437262548993	Last Saturday!:) #Happy Halloween!!:)  Can someone make me an edit of Zayn Malik?:) Thanks in advance.. #hi http://t.co/x2fK5C8x	1
256627058891960320	Today its the 12 October 2012. Five years ago on 12 October 2007 the first Wizards Of Waverly Place episode ever premiered on Disney Channel	0
260813957311369218	Samhain Ritual - Journey to the Underworld, Sat Nov 3, 6:30p https://t.co/fsY8T7xF	0
264024881253986304	Alex Smith is 10th in the MVP running! Right now he Quals for ProBowl with over a 70 QBR! I said it before the season started! #49ers	1
261572467502497792	Will take that result & top the group as well.  Bet Tim Howard is cursing away at us ahead of Sunday #LFC	-1
258916103445676032	Braille and Large Print Game Night is this coming Tuesday at MLK Jr. Library Room 215 from 6pm to 8pm. See you there!	0
264170860003348481	@CJakubauskas58 headed to Baylor homecoming tomorrow with my baber. Should be fun even without RG3!	1
264161447653806080	"Hey, you're missing Beauty and the Beast, Vampire Diaries & Grey's Anatomy right now on TV. Saturday is Merlin" - @costelloek15 #sisterlife	-1
261858452098412544	Honey Badger don't know the 4th Amendment, "After Mathieu, 20, gave the police his consent to search the apartment..."	-1
264170030164496384	@HassanMBD haha i havent worn shalwar kameez for about 10 years. You went Bolton darul uloom? MashaAllah. May I ask.... Hifz? Aalim class?	0
264221107610075136	Someone please go to work for me tomorrow so I can lay in bed and watch Greys Anatomy all day.	0
263759416879374336	Another Les Miles gem: "When you're challenged, and if you enjoy challenge, we'll, you enjoy it." From Monday's presser.	1
263617340627890176	Ba facing fitness fight: Demba Ba is rated as '50-50' to make Newcastle United's trip to Liverpool on Sunday, with... http://t.co/92jQ28Ng	0
263235435113889792	Clash on Sunday for Lexi - @eh61 Tameside v Oldham at Reddish and @SedberghGirls School netball tournament - she wants to play both!!	0
257485198852231169	Franklin is 6th in the state in HIB related suspensions. Grouped with Elizabeth City, Cherry Hill, & Phillipsburg.	0
262975676427145216	Ah Monday nights, a glorious time of the week to spend reading about mafioso's on wiki.	1
264148677013155840	@jhrobertson were out this Tuesday after a boozey day watch the mighty #lcfc at Bolton	0
260072655649120259	Nothin like a sunday morning sesh with ben e. king, aretha franklin, and etta james #trynnaturnthisdayaround @brockallie @BecBoss	0
264237362941423616	Like.....30 minutes of the original Friday the 13th consisted of Jason's mom chasing a girl from the lake house to the same damn cabin	0
238330642146926593	Sat alone in my office at lunch so I could watch an episode of Mob Wives.  Pretty sure this day ends with me jumping in front of a train.	-1
263502870597492736	@ruxyeu 7th December, Masquarade Ball, Night club 2 step, Country 2 step, Cha cha, Waltz, Hustle. Beverages and snacks provided!See you:)	1
264229749142999040	My nephew is moving to Florida tomorrow and he won't even say bye to me. WHAT AN ASSHOLE.	-1
264227378631430144	Goodnight, Twitter. I will see you tomorrow- when everyone is done talking about the Justin Bieber concert.	0
263973297492983808	"Why America May Go To Hell"- wish it wouldve been completed and i wish i could read the contents of it...  by MLK	1
263870369541271553	Watch by mid December, Dwight Howard is gonna want a trade BACK to Orlando!!!	0
264084864142307328	@bigbucksbuckley I doubt it. But we may just get to see in a BCS bowl in January. As for KState, they're good, just not SEC good.	0
264256762054578177	Redheads at cancer risk regardless of sun exposure: study:  PARIS (AFP) - People with pale skin and ... http://t.co/f4Jcf1TA #WeLoveThai	-1
263379792936718336	"There is an honesty that says we play the game Saturday, not today. And there is no more valid opinion than in our place." - Les Miles #LSU	1
253024953660764160	Though SOPA and PIPA were defeated in the US, a similar bill was passed in the Philippines. http://t.co/TOCrNKvj	0
264061529903738880	*Blue Moon Community Garden, alive and kicking in the Tucson, AZ sun! http://t.co/Yc7ZPzyM	1
258615778302124032	if you don't know who Kidrauhl is you may as well no speak to me ever again.	-1
263491765108109312	@bagraider Please tell me you're coming over tomorrow morning so I can make you David Bowie.	0
260878100865380352	Today is the 3rd Anniversary of White Collar!!	0
263748250228641792	Sat watching New Jersey shore in uk @snooki @JENNIWOWW  walking along the boardwalk. After the watching the news 2 nite gutted 4 New Jersey	0
264081807274819584	Lana Del Rey is playing Vicar St next year. Tickets onsale the 5th of Nov. 44 euros. Wondering if it would be worth it?	0
262048413296758784	My Friday: closet clean out, furniture rearranging, Al Green while taking a bath wrapping it all up with Downton Abbey. #lizlemon	1
260504725148037120	Who's on First? 1st down & goal or Ready, Set, Debate? Who is big ratings winner tonight?  - sadly The Bachelor would probably beat all	-1
264215065031503872	What Would Derek Fisher Bring to the L.A. Lakers?: The Lakers may soon be creating a new position for free agent... http://t.co/BSpcFRT8	0
261790404918247425	"@101greatgoals: 3rd in 2 games!!! Emile Heskey bags the opener for Newcastle Jets v Melbourne Victory http://t.co/3bhAmI8Y" ha ha ha !!!	1
264219037293219840	Two more days till the march to the BCS resumes! SDSU gets to experience what a top ranked defense looks like up close. #GoBroncos	0
261288519119560704	Happy Thursday! Finishing rehearsals for the act at the People's Choice Awards.	1
262296013757358083	Go conservative w/ 600 yd offense, then kick ball to best player in #ACC when it's only way you can lose.  That about sum up TOB's 4th Q?	-1
264191883230707712	So, I just sat through UNITED 93. I'm not sure about how I feel about much of what I saw. I'll need some time to process.	0
263627435180978176	Demba Ba is rated as '50-50' to make Newcastle United's trip to Liverpool on Sunday, with the striker nursing a calf injury.	0
262979086647975936	"@SugarHoneey: @da_rumor_ yeaah but i got coursework :(" ummm it's going to be Friday tho, break time... Hustle up then	0
263150333704929280	@remyroxx i was mad too i had vernon davis, frank gore, AND i was up by like 15 going in to monday night..i'm tight lol	-1
261289001149935616	@snooki Hey Girl, Excited to see the New Jersey Shore tomorrow! :)	1
253650682060611584	"It may be a bit like Yugoslavia at the end of Communism." Jon Huntsman on what happens to the GOP if #Romney loses.	0
257921771863420928	@FSU_Football predicted right now to be in the Orange Bowl playing Rutgers on Jan. 1	0
258522908622725120	Tina Fey and Amy Poehler will host the Golden Globe Awards: In what may be the smartest thing the Hollywood Fore... http://t.co/4xaMuvkq	1
263659411627720704	Cowboys beat giants 1st game of da nfll season n da mavs beat the lakers without dirk all is well till playoff picture is painted #blunted	1
263925485585702912	@toonbuck Hey Rob. Crap eh? I am going to Anfield on Sunday. Hope your lot lay down for us ha ha	1
261201884310822912	Mama Jan hes been there since Common Denominator, she can't leave. A little peiece of Kidrauhl will be gone </3	-1
264223821987463169	Blog Post: Vice President Joe Biden to Present the Top Ten List on CBS's "Late Show with David Letterman," Thursday,... http://t.co/m64KUzET	0
264158150838587392	@MikeyFusco226 What if Gangnam Style brought the sun for brazil  kkkkkkkkkkkkkkkkkkkkk very hot here I LOVE U <33	1
264077482423119872	Off to Carrow Road Saturday to see the mighty Canaries shit all over Stoke :-) Angry bloke will no doubt be sat behind me AGAIN!	1
259807563498016770	Join us for worship on Sunday 10/28 and enjoy the Dance Ministry and Joyful Noise at both services 8:45 and 10:10.	1
264156868967014400	@JessicaESanchez like your pose and the background 1st runner up Jessica Sanchez! I am your # 1 fan from the Philippines..	1
264072002946613249	Want to try see @IAmChrisRamsey in Falmouth on Saturday after Plymouth was ruined by Guy but worried he might be part of the act?	0
264222072711020544	Lakers gonna lose to the Clippers tomorrow and gonna think the world is over.. Relax y'all okay but not gonna win the West	-1
255712114646323200	@jameshealing Na was 4-4 against sheff wed came from behind with only minutes to play, Jordan Rhodes scored a hat trick	0
264097249687130113	#Gossip #Madonna Madonna performs in St. Louis Thursday night; Will she be late? http://t.co/EBPamRxG #TeamFollowBack Go	0
264250286950998016	Aww yeah Tyler's 21!! See you Saturday West Chester!!! http://t.co/IpvPzOY2	1
262907792418025472	I love that #NotreDame is ranked 4th... spot light is off us, and we can roll right into the National Championship. Watch out #bama	1
255925358816268288	Something about October 10th makes me want to get wine wasted... Oh right bc it's @courtneybrooks6 aka CBB's Birthday!!! #bottlesonbottles	0
263232331702222848	@sasha_uher @ripitup_loz Etta James, fine. She may have the best voice but she still killed it. Slaughtered it, in fact.	1
264212313442234368	Omg roosies on a Thursday is the best ever. Drunk Chelsea=happy Chelsea	1
256766445529202688	China Week ends with Jon Huntsman's lecture, "US / China Relations During an Election Year," on Monday at 7:30 p.m. http://t.co/wbu1EHNT	0
264044935118987264	Big weekend for the Saints ! Roll On Sunday !	0
264225273019518976	Alright. G'Night! Tomorrow I will be in California. The next day I will see BIGBANG with my own eyes. No pressure on the sleeping now. :P	0
264173629560979456	Community doesn't come on until February now. Lego LotR doesn't come out for two more weeks now.  Now no Parks and Rec tonight?! #curses	-1
262391230120460288	Hey all you Pretty Little Liars Fans! let's trend #HappyBirthdayTroianBellisario ...Sunday October 28th	1
264105127143694336	Winter Classic is cancelled. Bettman better watch his back. There's gonna be a lot of NHL fans who want him dead. I may or may not be one...	-1
258415494556692480	Oh yeah, I'm totally excited for Tina Fey and Amy Poehler to host the Golden Globes in January. They're amazingly funny women! #girlpower	1
264214537388056578	I will make Julian Stark flex for every person  that sign's Matt's card tomorrow. He's been working out to #FightForMatt	0
264245104863219713	@bubbaprog Read your piece on the NBA's online offerings; your give the NFL waaaaay too much credit. The live Sunday DirecTV Stan is brutal.	0
255082281121755137	Think that one year the El Classico should be held at a neutral stadium: The Brittania, on a wet Wednesday night #mixitup	0
263881134931316736	Yeah it's most likely that I won't be able to go to the game tomorrow in Tucson unless I get a last minute ride..... #NoRide #Saddd	-1
264249832015802368	@chriscagle Nov 18th Steelers game is Military day; my brother a former Marine will b there, he's excited 2 know u will b singing the Anthem	1
263689898983317504	I'm so stressed out that I want to puke. Anatomy practical tomorrow, chem exam friday and also a speech.. #shootmenow	-1
264052307749122049	At least 15 November starts among QBs, Tony Romo has the best winning % in NFL history. He isn't the problem!	1
263075303625211905	@Siobhan_Taylor There is filming going on tomorrow.  Can you confirm you can be in Oldham by 10?	0
255388307024928769	Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th frm 8-11 w/ AJA, DREAMTEAM, HQB, DSB&HIB. LEAVE THE BULLSHIT AT THE DOOR,	1
262950123959631873	49ersParadise HOP: Pick your poison: Eliminating Vernon Davis comes with a price [BEE-BLOG]: Mon, 29 Oct 2012 8:... http://t.co/n0DncWVk	-1
258030249038708736	Tina Fey named Golden Globe host....mmmmmmmm i may just have to watch that.	1
264119199683710976	"rowan, some people you may know on twitter " first one, domino's pizza in plymouth, second some random person idk and third a llama breeder	0
261274790072033282	I was @PSU when they were unbeaten playing OSU to be in the running for the National Championship. This Saturday's game is bigger. #OneTeam	1
264222849366126594	Sam used to make out with girls for practice in the 7th grade and 8th grade after school	0
263762859174002688	Here's the FULL info for Friday's Pats Game!!:) Breast Cancer Awareness Night Friday Post-Game Skate on the... http://t.co/87JVwDE6	1
264249335418589185	(2 of 3) ...And despite what you may have seen on TV, the Jersey Shore is a place beloved by (and home to) many many good people...	1
264191073235128320	@JianGhomeshi Just heard Porcupine Tree "Lightbulb Sun" into David Bowie "Sound & Vision" on @RadioParadise & thought you'd like that mix	0
259130237923770368	Santorum had "tingles down [his] spine" watching 1st debate http://t.co/CbUtb0Cs I never want to see "Santorum" and "tingles" that close	-1
263921772162854912	@NiallOfficial Niall, if I may ask when you, louis, Zayn, liam, harry will concert in Indonesia.  I beg you (cont) http://t.co/sweKU7bv	0
262636210277728256	Yes mam! It certainly is a beautifully blessed Sunday! May u all hav a great day! Love Ya Sista & Roll Tide!	1
263754647125254145	@TheTomHendricks couldn't be without it now mate!! The thought of havin to watch Downton Abbey on a Sunday night makes me wanna top myself!!	-1
263730394883575809	Thanks Sky for screwing up another home game by putting it on the Monday of Toy Fair for 2nd year running. Didn't want to see Everton anyway	-1
245133065125494784	You're gravely misinformed @jgodersky. Best to stop the #lie/talking point. U obviously don't know MLK Jr http://t.co/g0tiRlv5 @gjzielinski	-1
255664360838537216	@Loving_Football He went to the Camp Nou on sunday to watch the El Clasico!! LUCK HIM!! I hope u can guess who it is ;) http://t.co/EcSsEImd	1
260883201776549888	Chris Jericho Talks Ryback Winning the Title on Sunday & Says Punk Has Reached His Limit http://t.co/Uo1xL7uD	0
264232248096747520	I have to catch up on the Vampire Diaries, Chelsea Lately and The X Factor (both episodes) tomorrow!	0
264206486832566274	New at the Fix: 2012 Fantasy Football, Week 9 Rookie Report: Trent Richardson Primed For 2nd Ha... http://t.co/wPWsc4wy #fantasyfootball	0
263794312335220736	Tuesday's Cable Ratings: TNT, FX Top Charts with NBA, "Sons of Anarchy" http://t.co/SvhM8x1I	0
263123781088858112	I love the Niners. This sandy thing was a bust. Now I have to work tomorrow. #bummer	-1
264169018917781507	@JamieCsNoise At Anderson's in town. Off to the Sir Thomas for a friends' gig tomorrow. Do you get into Liverpool much?	0
262786676915580928	Nick Foles attended the same high school as Drew Brees and broke all his records. This Monday Foles will continue his dominance over Drew	0
261391721106128896	Don't flirt with disaster! Get you tickets quick for MOLLY HATCHET at UNDERWORLD - 1 Dec http://t.co/GXoZhjOg	0
264092308964782081	@MichaelMFloyd Ya I live in Tucson! Ready to taste some Lambeau grass Sun? Haha. What's new dude I'm only 2 hrs away from you!	1
263659508587446272	What? The Jaguars may trade to get Tim Tebow from the Jets? God is Good, teams still want him. #TestifyhisGreatness	1
264256970058506240	LSU football seeks payback vs. Alabama in game with far-reaching implications - Chicago Sun - http://t.co/AFZTTTdd	0
263641234474692608	Cowboys will beat the falcons sunday nite I GUARANTEE IT	0
262601801738645504	C'mon CBS!! I wanna watch the Patriots!	0
264053520628596736	SEC lunch links: Some linkage for you on a Thursday: Alabama will throw some different thin... http://t.co/EZVwrOwi #sec #ncaa #sports	0
256975134097805312	The Devil Inside with @YouuLoveAmber We may die.	-1
264256296180658176	@justinbieber please Justin follow me ! Hope everyday ! Je t'aime ! Can wait to see u in Paris for the 1st time ! Je t'aime <3 (:	1
263791879676645376	Wait, I have to wait till Jan. 8 for Pretty Little Liars to come back on? That Halloween special was just a tease...#fml lol	0
263383833670471680	Wed: Preschool Movie Time, 9:30 a.m.; Homeschooler's Book Discussion, 10:30 a.m.; Afternoon Tea with "Downton Abbey," 12:30 p.m. #ephrata	0
261046848045862912	@awolk Great 2nd Screen analysis! Can I brief you on Jinni semantic discovery & smart social recommendations? Going to CES?	1
263939172824383488	@LynseyPattie think it's in Comedy Central this Friday, I downloaded it and its also on Virgin On Demand TV XL	0
263726780395954176	When WVU takes the field on Saturday, it will have been 42 days since they last held an opponent under 45 points.	0
264211650557652994	My dads all buying beds for the house in Wisconsin . Like bitch I haven't been there since 6th grade	-1
263992922477838336	Reproductive Science Center of New England will be joining us this Saturday for our Annual Conference... will you? http://t.co/ZrLGiCQz	0
261816816563793920	#photos Emile Heskey celebrates with team mate Ruben Zadkovich: NEWCASTLE, AUSTRALIA - OCTOBER 26:  ... http://t.co/sKWV95V6 #UberSoccer	1
227553048732504064	Watching Devil Inside for the 2nd time and I'm about to freeking cry.	0
262426478598303744	Damn ! I forgot have to take CES pics tomorrow too ! Definitely going to sleep right now ! Goodnight everyone	0
262787932224634880	Tomorrow is my return to PCA basketball!!! Good to be back with @zachhorn34 @DeRockB again!!	1
264167576559562753	MT @michiokaku: I will be on CBS Friday morning, speaking about the possible link with global warming and the hurricane.	0
264028090685087744	Patriots fans, Patriots Fourth And Two returns Friday at Noon EST. I hope you can take a listen. http://t.co/lTeNvJaL	0
263321019803107328	Todays Tuesday Question: Will you accept a BCS championship game without an SEC champion? The staff at CFN weighs in http://t.co/HJ50dfwZ	0
264005570762256384	Vote & nominate Selena at the People's Choice Awards, learn how: http://t.co/Gl6Safcf ~> Voting time will close TOMORROW! Last day to vote!	0
263488766625320961	@nasrahmed93 @natejurgens Also, Ashlee Simpson was booed at the Orange Bowl b/c that was her 1st live performance after SNL lip sync debacle	-1
250174321903939587	My Picks for who i think will get the #Brownlow2012 points 3rd - Scott Thompson 2nd Gary Ablett 1st Sam Mitchell.	0
261486106707623936	@nbritsky going to CES in January?	0
264015687314448384	I cannot wait until November 12th not only is it my one year wedding anniversary but teen mom 2 comes back on #score	1
264248790196830208	@GoGoFukMeXXX it was nice meeting you. Looking forward to partying with u at The Bachelor Party Nov 30th. @bhhmag @VanessaJasey	1
258471583373463552	Watched the 1st episode of Being Human. @Bains_Prince, I'm hooked. Thought you'd like to know.	1
264129937471045632	Huge game for #Hokies tonight. ACC championship game on the line-- difference between potential BCS bowl game and 4th tier bowl game.	0
263370330532368384	[Alabama Live] LSU's Les Miles discusses Saturday's showdown with Alabama (video) http://t.co/aEQP2kir #LSU	0
255389800616566784	@GatorBoyBitchhh  Come SUPPORT the SHOW/MOVEMENT at Parkdale High School on Oct 26th from 8-11 w/ AJA, DREAMTEAM, HQB, DSB & HIB.	1
263964673941073920	@SouterPR_Newc Yep! Thank you! You'll have to venture down to Durham a week on Friday now ;) Setting up one in Sunderland very  soon #4N	1
264015423358500865	@kennyfulham @seb22 excuse me? I done Sunderland on a Tuesday night. Hull Everton midweek before. If i can get the wed off work I'll go. !!	0
263396083626033152	Going to go see Afrojack at XS in Vegas this Saturday with the Bachelor.... should we by the tickets online, or... http://t.co/eOfLDO1k	0
264038052312264704	If I can not have Thursday classes for the rest of my time at UVA, I will be one happy girl	1
264243148719542272	OMG Saturday at 8, p.s. I love you premieres on abc family.	1
258006737200754690	Woohoo! This will be the best GGs ever! MT @redeyechicago: Tina Fey and Amy Poehler will host the Golden Globe Jan 13.  http://t.co/rwtzIxmF	1
264241048379879424	@Cowboyy_Kenny and hey tomorrows Friday we all get on Xbox and we all enjoy a little sesh on mw3 you down?	1
263984692313849856	NEED to go see Lana Del Rey in May but i'm pretty sure i'll be busy with exams then :(	-1
251223065986490368	Please may someone get me Snow White and the Huntsman when it comes out on Monday?	0
264162995209379841	Got so excited because today is thursday and Grey's Anatomy was coming on. But then @Tee_Jay_Gee reminded me that it's not. #crushed	1
258719604518576128	Well, it was going to be tacos and Teen Woof and Derek feels night, but @lariagwyn may have incepted me into watching Justified.	0
258989822138515458	Rick Santorum: "DOMA is constitutional. The 1st Amendment protects my religious freedom to force the government discriminate against gays."	-1
263879491015819264	@basadeed they may have but he is down to NC State and Baylor	0
263726091951296512	@JonathanJennin5 Going out tomorrow morning, it supposed to be sunny and cold, I will take that. Kirk is all good for Leam XC he emailed me.	1
264155530380058625	Irish clash tonight ... Big Andy versus Keano, c'mon you #WhitecapsFC	0
264114230091984896	@ollyofficial it was soo good meeting you again on Tuesday! Worth the track from Liverpool to Wakefield:D!	1
264150236245671936	@Shell_Parr heyy do you mind If we go somewhere els tomorrow like Bolton or somewhere your gona think this is so pathetic but I'm actually	-1
263813731765600256	@HaileyCole2 Yeah! So if you want to go, just let me know. We can talk about it more tomorrow in Anatomy if you want.	0
262261338322137088	Good Saturday afternoon workout... By Myself! That's how I grind nowadays. At the playground with Aaliyah now. #GoodTimes	1
255068214793482241	This Saturday,I'll watch on my tv, Never Say Never. I want remember My World Tour,his incredible Kidrauhl's voice.	0
263047973955596288	Lamar Odom's career may be just done. He's not in shape after skipping the Olympics to get in shape. He may just be declining	-1
257988222418817024	Just the fact that he has the title "Ambassador" should be cool factor enough to make you come see Jon Huntsman on Wednesday at 8pm!	1
264169313227927552	Jazz just played Mavs without Dirk, tomorrow Hornets without Gordon, could get Spurs without Manu	0
264234362621542400	BAY HEAD, N.J./BOSTON, Nov 2 (Reuters) - The people of the Jersey Shore may feel alone in the world right now, t... http://t.co/3PbCfRbh	-1
263399402205478912	Kinda want to go to Anatomy tomorrow but I don't at the same time.	-1
264073037459099648	Speaking of Kanye, he's a genius. Like he may make stupid choices sometimes, but his way of thinking is amazing.	1
261688869299294209	Tyrann mathieu may have fucked up his career we know Jordan Jefferson bum ass did cuz he can't throw smh.	-1
260815125676707840	Mark it on your calendar. Jon Huntsman will be talking to Duke Students on the 30th with a live stream!	0
261951932703334400	I may be in the slowest check out line ever. Lady gotta Honey Badger haircut and don't give a Damn.	-1
264209614772514816	@Sir_Talmadge yes sir, going to Georgia tomorrow for Marisa's marathon	0
263689203735465985	I think the Hawks defense allow to many 3rd and longs, The offense does not convert enough 3rd downs. An elite defense should d able 2 hold	-1
264224166708903936	@BillyWayneDavis Paramount Theater or Old Cabell Hall at UVA - just off the top of my head. May be other possibilities	0
249719211402878976	I watched Joyful Noise for the 30th time . It keeps getting better and better . Great actor and a better Artists @KekePalmer :)	1
264186554820481024	GREAT class tonight!!  You all brought it 100% .  I was dripping BEFORE the pushups tonight...see you tomorrow for ZUMBA at 5:30	1
263700301423460352	Gotti tryna club on sat, so that's Prolly the move on Saturday if we don't find nun else to do	0
264247433586950144	both of my teams (Alabama & Falcons) are playing good games this weekend. One on Sat & one on Sun both at 8pm. Maybe it's good luck.	1
263595598962372608	Don't forget the Hawks game against LSH of Friday Nught. 7.45 KO at the Woodlands.	0
260628215763177472	We are giving you one FINAL CHANCE to preorder these pre-sold out CEs! Thursday, 11am AEST - get ready! http://t.co/7AinRxfa	1
257483218624847873	@Ryan_Debono But California Gurls, Teenage Dream, Firework, E.T, Last Friday Night and Part Of Me were Number 1, Katy broke the record!! :D	1
264229954047320064	@madeofgoldx I didn't see him :( but I live in California and he came to my city on Monday but before my local radio station was giving	-1
264152426809008129	@CMPunk I know u may not have time but any chance me and the mrs can grab a photo at Newcastle arena tomorrow? #bestintheworld	1
264234392061370368	Zumba!!!! Have you tried it yet? Next session begins November 15th! Sign up now, Great way to keep up your cardio... http://t.co/5ENx1dmM	1
264095618132221952	Hopefully I feel better by tomorrow because I want to go to the Gotti concert with my friend	1
259452398026764289	The first cast pic from the new season of Being Human @ http://t.co/lnMgsmNu Who's excited for January 14th @BeingFans	0
264121026772865025	@AdamSchefter he has missed Chiefs, Saints and Vikings it was a 4 game sus and this game at Oak would be his 4th he can play Nov 11th	0
257965837602934788	@Noah_Sutter No, you'll play a cute 12th ranked team in the sugar bowl #HaveFun	1
264144268686409728	I am pretty excited to be going to Indiana tomorrow! #letsgohawk #iowacheer #iowafootball	1
258538074626211840	Sugar bowl for breakfast then Stamford mall with friends from Denmark. Basketball tryouts for 7th grade. It's going to be a very long day.	0
257861075733716992	Did @RealSkipBayless just compare Aaron Rodgers to Matt Flynn @stephenasmith??? #c'mon #FirstTake	0
264140624398270465	@Real_Liam_Payne d'aw cuties :). Liam you may need a blanket to keep your head warm love! Haha love you .x	1
263637412188651520	Cowboys gone beat the falcons Sunday night	1
264194952177786880	@Diana_Gomez90 Text me tomorrow if you get a chance! I watched TVD tonight	0
262782827211415552	we all know im not gonna make it to Thursday so ima stay home that day and watch Greys Anatomy	0
264074530153168896	@TashJoeZA If you watch an hour of Comedy Central (Ch 122) you'll be able to recite all the 'Quickies' by heart tomorrow morning.	0
264235451068583937	@Zanzetsuken @bearman399 I have no one to drive me :( I am going to Amy's tomorrow to do Maths.	-1
264021212022312960	Links 1 Nov: What Does Apple's 10-K Filing Tell Us?: Apple has just filed it's annual 10-K with the SEC. For those unused to the arca...	0
264214023166365697	Report: Romney to visit #BucksCounty Sunday as part of last minute push from the campaigns to the Philly suburbs. http://t.co/NHPIOJDv	0
264233643772370944	@pariskennedy do it! I'm one of those rare natural California bLondes . . . Open after.Nov 15.:) would love some CT anyways . . .	1
258972655435276288	Miss America is coming to Buffalo on October 30th at the Theodore Roosevelt Museum and Historical Site from... http://t.co/QdkaZOLj	0
263336458872561664	@jimrome you should get Peyton Manning or Drew Brees to talk about the Sunday night game.Or Sean Peyton to see how he's handling suspension	0
262338685616398336	Here's video of the unimaginable goalline fumble that may have cost Florida a shot at the National Championship: http://t.co/u5qX6P6F	-1
258986206723964928	@OfficialErza nope dang it! We decided Miss America in January because a couple of my teen sisters are  competing. Are you going?!	0
255084874510266370	Romney falsely claimed he saw his father march with MLK Jr. http://t.co/DrhKpGbN. Anything he won't lie about?	-1
264206155985870849	@Bo0gieWo0gie  You can thank me now for an entertaining game next Monday night for the Steelers since you're playing the Chiefs	1
264205974921945088	I can't wait til Saturday! I'll be there 4 the pregame show tomorrow,i love college gameday &I'm glad Gameday is here at LSU!! GEAUX TIGERS!	1
262959773262155777	Looking forward to tomorrow night :) The Man Who Sold The World - David Bowie & the 1970's @ Showroom & Workstation http://t.co/AAYK0ivH	1
263557049063985152	@onedirection please cani have a tweet or retweet because it is my 11th birthday thank you love you ZAYN MALIK	1
264171225939595264	lmao my last retweet, I was popped from 6th grade to sophomore year, Jr year I was doing something, and Sr year, you couldn't tell me shit	0
263607348155781121	Comedy Central starts beaming into SG from tomorrow on StarHub... And I am more than mildly excited abt it #tvnirvana	1
256153034659360769	FTR, re: OSU/Texas...the last half of the 4th quarter of the Fiesta Bowl was, at the time, the greatest then worst game I've seen in person	0
264160983788969985	I'm just waiting for tomorrow because Andy is going to make a triple double! @cavs @TweetQTube	1
264151712913301504	LOL omg can we make Drew Brees the 6th 1D member?	0
263698397012295680	@ochocinco Pats fan here. How long are you in Tampa?  I fly in Friday night. Considering your budget, I'd love to buy you a cigar! #Generous	1
264154749232877568	@ToddWilliams I'm not watch today :(, but my friday going to be just for TVD	-1
263719214299365376	Day 3 and all the tray works in at F&B's in Oldham. Start wiring tomorrow #SparkingAt100Mph	0
262975436995301376	I have a whole day of history GCSE tomorrow great!	1
264030321517920257	Heading to @pac12 media day, which gets underway shortly here in SF.  Good news early on, with Stanford picked to finish 4th in media poll.	1
263560707684061184	@gonk65 got a photoshoot day on this sat at NLC. Just mention cos you'd asked abt piccies other wk. Let me know if you want a slot booked. D	0
257138033273495553	This Christmas, all I'm asking for is a trip to watch Miss America in January. It's the only thing I want.	1
264258203213262849	All my thoughts and prayers go out to Sergei Bubka Jr. who fell from the 3rd-floor-apartment in Paris.	-1
253082093075189761	dati SOPA at PIPA, ngayon Cyber Crime Law?! May i know what's the content of this law first? Boom, charot!	0
263857635231678464	Today is the 1st Int'l Lennox-Gastaut Syndrome Awareness Day. Take a moment to learn about LGS. @LGS_Foundation http://t.co/rcFJKk5e	0
264123838068035584	Babe just left to Tucson. :( Won't see him till Saturday. #Badtime	-1
264162076891697152	After Saturday bama's tide want be Rollin any more. GEAUX TIGERS!	1
264112484443639808	Happy All Saints Day.  One of our freshman led us in beautiful Litany of the Saints today.  Tomorrow, we... http://t.co/9Z1ZZJMC	1
264259009274576896	Huge day of NBA tomorrow. Whoop. League pass is awesome.	1
257679412361834496	See ya on 30 Rock on Thursday @ryanlochte! They just announced it during the GB-HOU game! :-)	0
261917733246074880	Set your DVR's & VCR's, @jessicaleccia is scheduled to make her guest appearance on 30 Rock next Thursday!	1
